ICD9CM,ICD10CM,FLAG
314.00,F90.9,10000
314.01,F90.1,10000
314.01,F90.2,10000
314.01,F90.9,10000
314.1,F90.8,10000
314.2,F90.8,10000
314.8,F90.8,10000
314.9,F90.9,10000
315.00,F81.0,10000
315.01,R48.0,10000
315.02,F81.0,10000
315.09,F81.81,10000
315.1,F81.2,0
315.2,F81.81,10000
315.2,F81.89,10000
315.31,F80.1,0
315.32,F80.2,10000
315.32,H93.25,10000
315.34,F80.4,0
315.35,F80.81,0
315.39,F80.0,10000
315.39,F80.82,10000
315.39,F80.89,10000
315.4,F82,10000
315.5,F82,10000
315.8,F88,10000
315.9,F81.9,10000
315.9,F89,10000
316,F54,0
317,F70,0
318.0,F71,0
318.1,F72,0
318.2,F73,0
319,F79,10000
320.0,G00.0,0
320.1,G00.1,0
320.2,G00.2,0
320.3,G00.3,0
320.7,G01,0
320.81,G00.8,10000
320.82,G00.9,10000
320.89,G00.8,10000
320.9,G00.9,10000
320.9,G04.2,10000
321.0,B45.1,10000
321.1,G02,10000
321.2,G02,10000
321.3,G02,10000
321.4,G02,10000
321.8,G02,10000
322.0,G03.0,0
322.1,G03.8,10000
322.2,G03.1,0
322.9,G03.9,0
323.01,G05.3,10000
323.02,G05.4,10000
323.1,G05.3,10000
323.2,G05.3,10000
323.41,G05.3,10000
323.42,G05.4,10000
323.51,G04.02,10000
323.51,G04.32,10000
323.52,G04.02,10000
323.61,G04.00,10000
323.61,G04.01,10000
323.61,G04.39,10000
323.62,G04.30,10000
323.62,G04.31,10000
323.63,G05.4,10000
323.71,G92,10000
323.72,G92,10000
323.81,G04.81,10000
323.82,G04.89,10000
323.9,G04.90,10000
323.9,G04.91,10000
324.0,G06.0,10000
324.1,G06.1,10000
324.9,G06.2,10000
325,G08,0
326,G09,10000
327.00,G47.01,10000
327.01,G47.01,10000
327.02,F51.04,10000
327.02,F51.05,10000
327.09,G47.09,10000
327.10,G47.10,10000
327.11,G47.11,0
327.12,G47.12,0
327.13,G47.13,0
327.14,G47.14,0
327.15,F51.13,10000
327.19,G47.19,10000
327.20,G47.30,10000
327.21,G47.31,0
327.22,G47.32,0
327.23,G47.33,0
327.24,G47.34,0
327.25,G47.35,0
327.26,G47.36,0
327.27,G47.37,0
327.29,G47.39,10000
327.30,G47.20,10000
327.31,G47.21,0
327.32,G47.22,0
327.33,G47.23,0
327.34,G47.24,0
327.35,G47.25,0
327.36,G47.26,0
327.37,G47.27,0
327.39,G47.29,0
327.40,G47.50,0
327.41,G47.51,0
327.42,G47.52,0
327.43,G47.53,0
327.44,G47.54,0
327.49,G47.59,0
327.51,G47.61,0
327.52,G47.62,0
327.53,G47.63,0
327.59,G47.69,10000
327.8,G47.8,10000
330.0,E75.23,10000
330.0,E75.25,10000
330.0,E75.29,10000
330.1,E75.02,10000
330.1,E75.19,10000
330.1,E75.4,10000
330.2,G93.89,10000
330.3,G93.9,10000
330.8,F84.2,10000
330.8,G31.81,10000
330.8,G31.82,10000
330.9,G31.9,10000
331.0,G30.9,10000
331.11,G31.01,0
331.19,G31.09,0
331.2,G31.1,0
331.3,G91.0,0
331.4,G91.1,10000
331.5,G91.2,0
331.6,G31.85,0
331.7,G94,10000
331.81,G93.7,0
331.82,G31.83,0
331.83,G31.84,0
331.89,G31.89,10000
331.9,G31.9,10000
332.0,G20,10000
332.1,G21.11,10000
332.1,G21.19,10000
332.1,G21.8,10000
333.0,G23.0,10000
333.0,G23.1,10000
333.0,G23.2,10000
333.0,G23.8,10000
333.1,G25.0,10000
333.1,G25.1,10000
333.1,G25.2,10000
333.2,G25.3,0
333.3,G25.61,10000
333.3,G25.69,10000
333.4,G10,0
333.5,G25.4,10000
333.5,G25.5,10000
333.6,G24.1,0
333.71,G80.3,0
333.72,G24.02,0
333.79,G24.8,10000
333.81,G24.5,0
333.82,G24.4,0
333.83,G24.3,0
333.84,G25.89,10000
333.85,G24.01,0
333.89,G24.9,10000
333.90,G25.9,10000
333.91,G25.82,0
333.92,G21.0,0
333.93,G25.83,0
333.94,G25.81,0
333.99,G25.89,10000
333.99,G25.9,10000
334.0,G11.1,10000
334.1,G11.4,10000
334.2,G11.0,10000
334.2,G11.2,10000
334.3,G11.1,10000
334.4,G32.81,0
334.8,G11.3,10000
334.8,G11.8,10000
334.9,G11.9,10000
335.0,G12.0,0
335.10,G12.25,10000
335.10,G12.9,10000
335.11,G12.1,10000
335.19,G12.8,10000
335.20,G12.21,10000
335.21,G12.21,10000
335.22,G12.22,0
335.23,G12.8,10000
335.24,G12.23,0
335.29,G12.24,10000
335.29,G12.29,10000
335.8,G12.8,10000
335.9,G12.9,10000
336.0,G95.0,0
336.1,G95.19,10000
336.2,G32.0,0
336.3,G99.2,10000
336.8,G95.89,10000
336.9,G95.9,10000
337.00,G90.09,10000
337.01,G90.01,10000
337.09,G90.09,10000
337.1,G99.0,0
337.20,G90.59,10000
337.21,G90.519,10000
337.22,G90.529,10000
337.29,G90.59,10000
337.3,G90.4,0
337.9,G90.9,10000
338.0,G89.0,0
338.11,G89.11,0
338.12,G89.12,0
338.18,G89.18,0
338.19,R52,10000
338.21,G89.21,0
338.22,G89.22,0
338.28,G89.28,0
338.29,G89.29,0
338.3,G89.3,0
338.4,G89.4,0
339.00,G44.009,10000
339.01,G44.019,10000
339.02,G44.029,10000
339.03,G44.039,10000
339.04,G44.049,10000
339.05,G44.059,10000
339.09,G44.099,10000
339.10,G44.209,10000
339.11,G44.219,10000
339.12,G44.221,10000
339.12,G44.229,10000
339.20,G44.309,10000
339.21,G44.319,10000
339.22,G44.329,10000
339.3,G44.41,10000
339.41,G44.51,0
339.42,G44.52,0
339.43,G44.53,0
339.44,G44.59,0
339.81,G44.81,0
339.82,G44.82,0
339.83,G44.83,0
339.84,G44.84,0
339.85,G44.85,0
339.89,G44.89,0
340,G35,0
341.0,G36.0,0
341.1,G37.0,10000
341.1,G37.5,10000
341.20,G37.3,10000
341.21,G37.3,10000
341.22,G37.3,10000
341.8,G37.1,10000
341.8,G37.2,10000
341.8,G37.8,10000
341.9,G37.9,10000
342.00,G81.00,10000
342.01,G81.01,10000
342.01,G81.02,10000
342.02,G81.03,10000
342.02,G81.04,10000
342.10,G81.10,10000
342.11,G81.11,10000
342.11,G81.12,10000
342.12,G81.13,10000
342.12,G81.14,10000
342.80,G81.90,10000
342.81,G81.91,10000
342.81,G81.92,10000
342.82,G81.93,10000
342.82,G81.94,10000
342.90,G81.90,10000
342.91,G81.91,10000
342.91,G81.92,10000
342.92,G81.93,10000
342.92,G81.94,10000
343.0,G80.1,0
343.1,G80.2,10000
343.2,G80.0,0
343.3,G80.8,10000
343.4,G80.2,10000
343.8,G80.8,10000
343.9,G80.9,0
344.00,G82.50,10000
344.01,G82.51,0
344.02,G82.52,0
344.03,G82.53,0
344.04,G82.54,0
344.09,G82.50,10000
344.1,G82.20,10000
344.2,G83.0,0
344.30,G83.10,10000
344.31,G83.11,10000
344.31,G83.12,10000
344.32,G83.13,10000
344.32,G83.14,10000
344.40,G83.20,10000
344.41,G83.21,10000
344.41,G83.22,10000
344.42,G83.23,10000
344.42,G83.24,10000
344.5,G83.30,10000
344.60,G83.4,10000
344.61,G83.4,10000
344.81,G83.5,0
344.89,G83.81,10000
344.89,G83.84,10000
344.89,G83.89,10000
344.9,G83.9,10000
345.00,G40.A01,10000
345.00,G40.A09,10000
345.01,G40.A11,10000
345.01,G40.A19,10000
345.10,G40.309,10000
345.10,G40.401,10000
345.10,G40.409,10000
345.11,G40.311,10000
345.11,G40.411,10000
345.11,G40.419,10000
345.2,G40.A01,10000
345.2,G40.A09,10000
345.2,G40.A11,10000
345.2,G40.A19,10000
345.3,G40.301,10000
345.40,G40.201,10000
345.40,G40.209,10000
345.41,G40.211,10000
345.41,G40.219,10000
345.50,G40.101,10000
345.50,G40.109,10000
345.51,G40.111,10000
345.51,G40.119,10000
345.60,G40.821,10000
345.60,G40.822,10000
345.61,G40.823,10000
345.61,G40.824,10000
345.70,G40.101,10000
345.70,G40.109,10000
345.71,G40.111,10000
345.71,G40.119,10000
345.80,G40.101,10000
345.80,G40.109,10000
345.80,G40.501,10000
345.80,G40.509,10000
345.80,G40.802,10000
345.81,G40.111,10000
345.81,G40.119,10000
345.81,G40.804,10000
345.90,G40.901,10000
345.90,G40.909,10000
345.91,G40.911,10000
345.91,G40.919,10000
346.00,G43.109,0
346.01,G43.119,0
346.02,G43.101,0
346.03,G43.111,0
346.10,G43.009,0
346.11,G43.019,0
346.12,G43.001,0
346.13,G43.011,0
346.20,G43.809,10000
346.20,G43.A0,10000
346.20,G43.B0,10000
346.20,G43.C0,10000
346.20,G43.D0,10000
346.21,G43.819,10000
346.21,G43.A1,10000
346.21,G43.B1,10000
346.21,G43.C1,10000
346.21,G43.D1,10000
346.22,G43.801,10000
346.23,G43.811,10000
346.30,G43.409,0
346.31,G43.419,0
346.32,G43.401,0
346.33,G43.411,0
346.40,G43.829,0
346.41,G43.839,0
346.42,G43.821,0
346.43,G43.831,0
346.50,G43.509,0
346.51,G43.519,0
346.52,G43.501,0
346.53,G43.511,0
346.60,G43.609,0
346.61,G43.619,0
346.62,G43.601,0
346.63,G43.611,0
346.70,G43.709,0
346.71,G43.719,0
346.72,G43.701,0
346.73,G43.711,0
346.80,G43.809,10000
346.81,G43.819,10000
346.82,G43.801,10000
346.83,G43.811,10000
346.90,G43.909,0
346.91,G43.919,0
346.92,G43.901,0
346.93,G43.911,0
347.00,G47.419,0
347.01,G47.411,0
347.10,G47.429,0
347.11,G47.421,0
348.0,G93.0,0
348.1,G93.1,0
348.2,G93.2,0
348.30,G93.40,0
348.31,G93.41,0
348.39,G93.49,10000
348.39,I67.83,10000
348.4,G93.5,0
348.5,G93.6,10000
348.81,G93.81,0
348.82,G93.82,0
348.89,G93.89,10000
348.9,G93.9,10000
349.0,G97.1,10000
349.1,G97.82,10000
349.2,G96.12,10000
349.2,G96.19,10000
349.31,G97.41,0
349.39,G96.11,0
349.81,G96.0,10000
349.82,G92,10000
349.89,G96.8,10000
349.89,G98.8,10000
349.9,G96.9,10000
350.1,G50.0,0
350.2,G50.1,0
350.8,G50.8,0
350.9,G50.9,0
351.0,G51.0,0
351.1,G51.1,0
351.8,G51.2,10000
351.8,G51.4,10000
351.8,G51.8,10000
351.9,G51.9,0
352.0,G52.0,0
352.1,G52.1,10000
352.2,G52.1,10000
352.3,G52.2,0
352.4,G52.8,10000
352.5,G52.3,0
352.6,G52.7,10000
352.9,G52.9,10000
353.0,G54.0,10000
353.1,G54.1,10000
353.2,G54.2,10000
353.3,G54.3,10000
353.4,G54.4,10000
353.5,G54.5,10000
353.6,G54.6,10000
353.6,G54.7,10000
353.8,G54.8,10000
353.9,G54.9,0
354.0,G56.00,10000
354.1,G56.10,10000
354.2,G56.20,10000
354.3,G56.30,10000
354.4,G56.40,10000
354.5,G58.7,0
354.8,G56.80,10000
354.9,G56.90,10000
355.0,G57.00,10000
355.1,G57.10,10000
355.2,G57.20,10000
355.3,G57.30,10000
355.4,G57.40,10000
355.5,G57.50,10000
355.6,G57.60,10000
355.71,G57.70,10000
355.79,G57.80,10000
355.8,G57.90,10000
355.9,G58.9,10000
356.0,G60.0,10000
356.1,G60.0,10000
356.2,G60.0,10000
356.3,G60.1,0
356.4,G60.3,0
356.8,G60.8,10000
356.9,G60.9,10000
357.0,G61.0,0
357.1,G63,10000
357.2,E08.42,10000
357.2,E09.42,10000
357.2,E10.42,10000
357.2,E11.42,10000
357.2,E13.42,10000
357.3,G63,10000
357.4,G63,10000
357.5,G62.1,0
357.6,G62.0,0
357.7,G62.2,10000
357.81,G61.81,0
357.82,G62.81,0
357.89,G61.82,10000
357.89,G61.89,10000
357.9,G61.9,10000
358.00,G70.00,0
358.01,G70.01,0
358.1,G73.3,0
358.2,G70.1,0
358.30,G70.80,0
358.31,G73.1,0
358.39,G70.81,0
358.8,G70.2,10000
358.8,G70.89,10000
358.9,G70.9,0
359.0,G71.2,10000
359.1,G71.0,0
359.21,G71.11,0
359.22,G71.12,0
359.23,G71.13,0
359.24,G71.14,0
359.29,G71.19,0
359.3,G72.3,0
359.4,G72.2,10000
359.5,G73.7,10000
359.6,G73.7,10000
359.71,G72.41,0
359.79,G72.49,10000
359.81,G72.81,0
359.89,G72.89,10000
359.9,G72.9,10000
360.00,H44.009,10000
360.01,H44.009,10000
360.02,H44.019,10000
360.03,H44.009,10000
360.04,H44.029,10000
360.11,H44.139,10000
360.12,H44.119,10000
360.13,H33.129,10000
360.13,H44.129,10000
360.14,H16.249,10000
360.19,H44.19,0
360.20,H44.30,0
360.21,H44.20,10000
360.21,H44.21,10000
360.21,H44.22,10000
360.21,H44.23,10000
360.21,H44.2A1,10000
360.21,H44.2A2,10000
360.21,H44.2A3,10000
360.21,H44.2A9,10000
360.21,H44.2B1,10000
360.21,H44.2B2,10000
360.21,H44.2B3,10000
360.21,H44.2B9,10000
360.21,H44.2C1,10000
360.21,H44.2C2,10000
360.21,H44.2C3,10000
360.21,H44.2C9,10000
360.21,H44.2D1,10000
360.21,H44.2D2,10000
360.21,H44.2D3,10000
360.21,H44.2D9,10000
360.21,H44.2E1,10000
360.21,H44.2E2,10000
360.21,H44.2E3,10000
360.21,H44.2E9,10000
360.23,H44.329,10000
360.24,H44.319,10000
360.29,H44.399,10000
360.30,H44.40,0
360.31,H44.449,10000
360.32,H44.429,10000
360.33,H44.439,10000
360.34,H44.419,10000
360.40,H44.50,0
360.41,H44.529,10000
360.42,H44.519,10000
360.43,H44.819,10000
360.44,H44.539,10000
360.50,H44.609,10000
360.51,H44.619,10000
360.52,H44.629,10000
360.53,H44.639,10000
360.54,H44.659,10000
360.55,H44.649,10000
360.59,H44.699,10000
360.60,H44.709,10000
360.61,H44.719,10000
360.62,H44.729,10000
360.63,H44.739,10000
360.64,H44.759,10000
360.65,H44.749,10000
360.69,H44.799,10000
360.81,H44.829,10000
360.89,H44.89,0
360.9,H44.9,0
361.00,H33.009,10000
361.01,H33.019,10000
361.02,H33.029,10000
361.03,H33.039,10000
361.04,H33.049,10000
361.05,H33.059,10000
361.06,H33.8,10000
361.07,H33.059,10000
361.10,H33.109,10000
361.11,H33.199,10000
361.12,H33.199,10000
361.13,H33.199,10000
361.14,H33.199,10000
361.19,H33.119,10000
361.19,H33.199,10000
361.2,H33.23,10000
361.30,H33.309,10000
361.31,H33.329,10000
361.32,H33.319,10000
361.33,H33.339,10000
361.81,H33.43,10000
361.89,H33.8,10000
361.9,H33.20,10000
362.01,E11.319,10000
362.02,E11.3591,10000
362.02,E11.3592,10000
362.02,E11.3593,10000
362.02,E11.3599,10000
362.03,E11.3291,10000
362.03,E11.3292,10000
362.03,E11.3293,10000
362.03,E11.3299,10000
362.04,E11.3291,10000
362.04,E11.3292,10000
362.04,E11.3293,10000
362.04,E11.3299,10000
362.05,E11.3391,10000
362.05,E11.3392,10000
362.05,E11.3393,10000
362.05,E11.3399,10000
362.06,E11.3491,10000
362.06,E11.3492,10000
362.06,E11.3493,10000
362.06,E11.3499,10000
362.07,E11.311,10000
362.10,H35.00,0
362.11,H35.039,10000
362.12,H35.029,10000
362.13,H35.019,10000
362.14,H35.049,10000
362.15,H35.079,10000
362.16,H35.059,10000
362.17,H35.09,0
362.18,H35.069,10000
362.20,H35.109,10000
362.21,H35.179,10000
362.22,H35.119,10000
362.23,H35.129,10000
362.24,H35.139,10000
362.25,H35.149,10000
362.26,H35.159,10000
362.27,H35.169,10000
362.29,H35.23,10000
362.30,H34.9,0
362.31,H34.13,10000
362.32,H34.239,10000
362.33,H34.219,10000
362.34,H34.00,10000
362.35,H34.8110,10000
362.35,H34.8111,10000
362.35,H34.8112,10000
362.35,H34.8120,10000
362.35,H34.8121,10000
362.35,H34.8122,10000
362.35,H34.8130,10000
362.35,H34.8131,10000
362.35,H34.8132,10000
362.35,H34.8190,10000
362.35,H34.8191,10000
362.35,H34.8192,10000
362.36,H34.8310,10000
362.36,H34.8311,10000
362.36,H34.8312,10000
362.36,H34.8320,10000
362.36,H34.8321,10000
362.36,H34.8322,10000
362.36,H34.8330,10000
362.36,H34.8331,10000
362.36,H34.8332,10000
362.36,H34.8390,10000
362.36,H34.8391,10000
362.36,H34.8392,10000
362.37,H34.829,10000
362.40,H35.70,0
362.41,H35.719,10000
362.42,H35.729,10000
362.43,H35.739,10000
362.50,H35.30,0
362.51,H35.3110,10000
362.51,H35.3111,10000
362.51,H35.3112,10000
362.51,H35.3113,10000
362.51,H35.3114,10000
362.51,H35.3120,10000
362.51,H35.3121,10000
362.51,H35.3122,10000
362.51,H35.3123,10000
362.51,H35.3124,10000
362.51,H35.3130,10000
362.51,H35.3131,10000
362.51,H35.3132,10000
362.51,H35.3133,10000
362.51,H35.3134,10000
362.51,H35.3190,10000
362.51,H35.3191,10000
362.51,H35.3192,10000
362.51,H35.3193,10000
362.51,H35.3194,10000
362.52,H35.3210,10000
362.52,H35.3211,10000
362.52,H35.3212,10000
362.52,H35.3213,10000
362.52,H35.3220,10000
362.52,H35.3221,10000
362.52,H35.3222,10000
362.52,H35.3223,10000
362.52,H35.3230,10000
362.52,H35.3231,10000
362.52,H35.3232,10000
362.52,H35.3233,10000
362.52,H35.3290,10000
362.52,H35.3291,10000
362.52,H35.3292,10000
362.52,H35.3293,10000
362.53,H35.359,10000
362.54,H35.349,10000
362.55,H35.389,10000
362.56,H35.379,10000
362.57,H35.369,10000
362.60,H35.40,0
362.61,H35.439,10000
362.62,H35.429,10000
362.63,H35.419,10000
362.64,H35.449,10000
362.65,H35.459,10000
362.66,H35.469,10000
362.70,H35.50,0
362.71,H36,10000
362.72,H36,10000
362.73,H35.51,0
362.74,H35.52,0
362.75,H35.53,0
362.76,H35.54,0
362.77,H31.101,10000
362.81,H35.60,10000
362.82,H35.89,10000
362.83,H35.81,0
362.84,H35.82,0
362.85,H35.89,10000
362.89,H35.89,10000
362.9,H35.9,0
363.00,H30.009,10000
363.01,H30.019,10000
363.03,H30.029,10000
363.04,H30.039,10000
363.05,H30.019,10000
363.06,H30.049,10000
363.07,H30.029,10000
363.08,H30.039,10000
363.10,H30.109,10000
363.11,H30.119,10000
363.12,H30.129,10000
363.13,H30.139,10000
363.14,H30.109,10000
363.15,H30.149,10000
363.20,H30.93,10000
363.21,H30.23,10000
363.22,H30.819,10000
363.30,H31.009,10000
363.31,H31.029,10000
363.32,H31.019,10000
363.33,H31.019,10000
363.34,H31.099,10000
363.35,H31.099,10000
363.40,H31.109,10000
363.41,H31.119,10000
363.42,H31.129,10000
363.43,H35.33,0
363.50,H31.20,0
363.51,H31.29,10000
363.52,H31.29,10000
363.53,H31.22,10000
363.54,H31.22,10000
363.55,H31.21,0
363.56,H31.29,10000
363.57,H31.23,0
363.61,H31.309,10000
363.62,H31.319,10000
363.63,H31.329,10000
363.70,H31.409,10000
363.71,H31.429,10000
363.72,H31.419,10000
363.8,H31.8,10000
363.9,H31.9,0
364.00,H20.00,0
364.01,H20.019,10000
364.02,H20.029,10000
364.03,H20.039,10000
364.04,H20.049,10000
364.05,H20.059,10000
364.10,H20.13,10000
364.11,H20.9,10000
364.21,H20.819,10000
364.22,H40.40X0,10000
364.23,H20.23,10000
364.24,H20.829,10000
364.3,H20.9,10000
364.41,H21.03,10000
364.42,H21.1X9,10000
364.51,H21.269,10000
364.52,H21.259,10000
364.53,H21.239,10000
364.54,H21.249,10000
364.55,H21.279,10000
364.56,H21.219,10000
364.57,H21.229,10000
364.59,H21.29,0
364.60,H21.309,10000
364.61,H21.329,10000
364.62,H21.319,10000
364.63,H21.349,10000
364.64,H21.359,10000
364.70,H21.509,10000
364.71,H21.549,10000
364.72,H21.519,10000
364.73,H21.529,10000
364.74,H21.43,10000
364.75,H21.569,10000
364.76,H21.539,10000
364.77,H21.559,10000
364.81,H21.81,0
364.82,H21.82,0
364.89,H21.89,10000
364.9,H21.9,0
365.00,H40.009,10000
365.01,H40.019,10000
365.02,H40.039,10000
365.03,H40.049,10000
365.04,H40.059,10000
365.05,H40.029,10000
365.06,H40.069,10000
365.10,H40.10X0,10000
365.10,H40.10X1,10000
365.10,H40.10X2,10000
365.10,H40.10X3,10000
365.10,H40.10X4,10000
365.11,H40.1110,10000
365.11,H40.1111,10000
365.11,H40.1112,10000
365.11,H40.1113,10000
365.11,H40.1114,10000
365.11,H40.1120,10000
365.11,H40.1121,10000
365.11,H40.1122,10000
365.11,H40.1123,10000
365.11,H40.1124,10000
365.11,H40.1130,10000
365.11,H40.1131,10000
365.11,H40.1132,10000
365.11,H40.1133,10000
365.11,H40.1134,10000
365.11,H40.1190,10000
365.11,H40.1191,10000
365.11,H40.1192,10000
365.11,H40.1193,10000
365.11,H40.1194,10000
365.12,H40.1290,10000
365.13,H40.1390,10000
365.14,Q15.0,10000
365.15,H40.159,10000
365.20,H40.20X0,10000
365.20,H40.20X1,10000
365.20,H40.20X2,10000
365.20,H40.20X3,10000
365.20,H40.20X4,10000
365.21,H40.239,10000
365.22,H40.219,10000
365.23,H40.2290,10000
365.24,H40.249,10000
365.31,H40.60X0,10000
365.32,H40.60X0,10000
365.41,H40.89,10000
365.42,H40.89,10000
365.43,H40.89,10000
365.44,H42,10000
365.51,H40.89,10000
365.52,H40.1490,10000
365.59,H40.50X0,10000
365.60,H40.50X0,10000
365.61,H40.50X0,10000
365.62,H40.40X0,10000
365.63,H40.89,10000
365.64,H40.50X0,10000
365.65,H40.30X0,10000
365.70,NoD.x,11000
365.71,NoD.x,11000
365.72,NoD.x,11000
365.73,NoD.x,11000
365.74,NoD.x,11000
365.81,H40.829,10000
365.82,H40.819,10000
365.83,H40.839,10000
365.89,H40.89,10000
365.9,H40.9,0
366.00,H26.009,10000
366.01,H26.049,10000
366.02,H26.059,10000
366.03,H26.019,10000
366.04,H26.039,10000
366.09,H26.069,10000
366.09,H26.09,10000
366.10,H25.9,0
366.11,H25.89,10000
366.12,H25.099,10000
366.13,H25.039,10000
366.14,H25.049,10000
366.15,H25.019,10000
366.16,H25.10,10000
366.17,H25.89,10000
366.18,H25.20,10000
366.19,H25.819,10000
366.19,H25.89,10000
366.20,H26.109,10000
366.21,H26.119,10000
366.22,H26.139,10000
366.23,H26.129,10000
366.30,H26.20,0
366.31,H26.239,10000
366.32,H26.229,10000
366.33,H26.219,10000
366.34,H26.229,10000
366.41,E08.36,10000
366.41,E09.36,10000
366.41,E10.36,10000
366.41,E11.36,10000
366.41,E13.36,10000
366.42,H28,10000
366.43,H28,10000
366.44,H28,10000
366.45,H26.30,10000
366.46,H26.8,10000
366.50,H26.40,0
366.51,H26.419,10000
366.52,H26.499,10000
366.53,H26.499,10000
366.8,H26.8,10000
366.9,H26.9,0
367.0,H52.03,10000
367.1,H52.13,10000
367.20,H52.209,10000
367.21,H52.229,10000
367.22,H52.219,10000
367.31,H52.31,0
367.32,H52.32,0
367.4,H52.4,0
367.51,H52.529,10000
367.52,H52.519,10000
367.53,H52.539,10000
367.81,H52.6,10000
367.89,H52.6,10000
367.9,H52.7,0
368.00,H53.009,10000
368.01,H53.039,10000
368.02,H53.019,10000
368.03,H53.029,10000
368.10,H53.10,10000
368.11,H53.139,10000
368.12,H53.129,10000
368.13,H53.149,10000
368.14,H53.15,0
368.15,H53.19,10000
368.16,H53.16,10000
368.16,R48.3,10000
368.2,H53.2,0
368.30,H53.30,0
368.31,H53.34,0
368.32,H53.33,0
368.33,H53.32,0
368.34,H53.31,0
368.40,H53.40,0
368.41,H53.419,10000
368.42,H53.429,10000
368.43,H53.439,10000
368.44,H53.459,10000
368.45,H53.489,10000
368.46,H53.469,10000
368.47,H53.47,0
368.51,H53.54,0
368.52,H53.53,0
368.53,H53.55,0
368.54,H53.51,0
368.55,H53.52,0
368.59,H53.59,10000
368.60,H53.60,0
368.61,H53.63,0
368.62,H53.62,0
368.63,H53.61,0
368.69,H53.69,0
368.8,H53.8,10000
368.9,H53.9,0
369.00,H54.0X33,10000
369.01,H54.0X55,10000
369.02,H54.40,10000
369.03,H54.0X45,10000
369.03,H54.0X54,10000
369.04,H54.0X44,10000
369.05,H54.40,10000
369.06,H54.0X35,10000
369.06,H54.0X53,10000
369.07,H54.0X34,10000
369.07,H54.0X43,10000
369.08,H54.0X33,10000
369.10,H54.50,10000
369.11,H54.10,10000
369.12,H54.1152,10000
369.12,H54.1225,10000
369.13,H54.1142,10000
369.13,H54.1224,10000
369.14,H54.1132,10000
369.14,H54.1223,10000
369.15,H54.10,10000
369.16,H54.1151,10000
369.16,H54.1215,10000
369.17,H54.1141,10000
369.17,H54.1214,10000
369.18,H54.1131,10000
369.18,H54.1213,10000
369.20,H54.2X11,10000
369.20,H54.2X12,10000
369.20,H54.2X21,10000
369.20,H54.2X22,10000
369.21,H54.50,10000
369.22,H54.2X22,10000
369.23,H54.50,10000
369.24,H54.2X12,10000
369.24,H54.2X21,10000
369.25,H54.2X11,10000
369.3,H54.3,0
369.4,H54.8,0
369.60,H54.40,10000
369.61,H54.40,10000
369.62,H54.415A,10000
369.62,H54.42A5,10000
369.63,H54.415A,10000
369.63,H54.42A5,10000
369.64,H54.40,10000
369.65,H54.414A,10000
369.65,H54.42A4,10000
369.66,H54.40,10000
369.66,H54.414A,10000
369.66,H54.42A4,10000
369.67,H54.40,10000
369.68,H54.413A,10000
369.68,H54.42A3,10000
369.69,H54.413A,10000
369.69,H54.42A3,10000
369.70,H54.50,10000
369.71,H54.50,10000
369.72,H54.50,10000
369.73,H54.50,10000
369.73,H54.512A,10000
369.73,H54.52A2,10000
369.74,H54.50,10000
369.75,H54.50,10000
369.76,H54.50,10000
369.76,H54.511A,10000
369.76,H54.52A1,10000
369.8,H54.60,10000
369.9,H54.7,10000
370.00,H16.009,10000
370.01,H16.049,10000
370.02,H16.029,10000
370.03,H16.019,10000
370.04,H16.039,10000
370.05,H16.069,10000
370.06,H16.079,10000
370.07,H16.059,10000
370.20,H16.109,10000
370.21,H16.149,10000
370.22,H16.119,10000
370.23,H16.129,10000
370.24,H16.139,10000
370.31,H16.259,10000
370.32,H16.269,10000
370.33,H16.229,10000
370.34,H16.219,10000
370.35,H16.239,10000
370.40,H16.209,10000
370.44,H16.299,10000
370.49,H16.299,10000
370.50,H16.309,10000
370.52,H16.329,10000
370.54,H16.339,10000
370.55,H16.319,10000
370.59,H16.399,10000
370.60,H16.409,10000
370.61,H16.439,10000
370.62,H16.429,10000
370.63,H16.449,10000
370.64,H16.419,10000
370.8,H16.8,10000
370.9,H16.9,0
371.00,H17.9,10000
371.01,H17.819,10000
371.02,H17.829,10000
371.03,H17.13,10000
371.04,H17.03,10000
371.05,A18.59,10000
371.10,H18.009,10000
371.11,H18.019,10000
371.12,H18.069,10000
371.13,H18.059,10000
371.14,H18.049,10000
371.15,H18.039,10000
371.16,H18.029,10000
371.20,H18.20,0
371.21,H18.229,10000
371.22,H18.239,10000
371.23,H18.13,10000
371.24,H18.219,10000
371.30,H18.30,0
371.31,H18.319,10000
371.32,H18.329,10000
371.33,H18.339,10000
371.40,H18.40,0
371.41,H18.419,10000
371.42,H18.839,10000
371.43,H18.429,10000
371.44,H18.43,0
371.45,H18.449,10000
371.46,H18.459,10000
371.48,H18.469,10000
371.49,H18.49,10000
371.50,H18.50,0
371.51,H18.52,0
371.52,H18.59,10000
371.53,H18.53,0
371.54,H18.54,0
371.55,H18.55,0
371.56,H18.59,10000
371.57,H18.51,0
371.58,H18.59,10000
371.60,H18.609,10000
371.61,H18.619,10000
371.62,H18.629,10000
371.70,H18.70,10000
371.71,H18.719,10000
371.72,H18.739,10000
371.73,H18.729,10000
371.81,H18.819,10000
371.82,H18.829,10000
371.89,H18.899,10000
371.9,H18.9,0
372.00,H10.33,10000
372.01,H10.239,10000
372.02,H10.019,10000
372.03,H10.029,10000
372.04,H10.229,10000
